ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
1000,1119,3031,pLink2_2815,P0A7V3,,,false,A6NKF2,,,false,,0.994,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
999,1118,3026,pLink2_2809,P0A7S3,,,false,P76550,,,false,,0.994,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
998,1117,3025,pLink2_2808,P0ACF4,,,false,P0A7T7,,,false,,0.994,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
997,1116,2134,pLink2_2805,P0ACF8,,,false,P0AEH5,,,false,,0.993,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
995,1114,3015,pLink2_2797,P0A879,,,false,P0A8F0,,,false,,0.993,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
994,1112,3010,pLink2_2791,P32151,,,false,P0A6X7,,,false,,0.993,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
990,1107,2994,pLink2_2771,P07650,,,false,P02413,,,false,,0.992,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
988,1104,2653,pLink2_2762,P0ACF4,,,false,P0ADY3,,,false,,0.992,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
987,1103,1752,pLink2_2761,P0A7T7,,,false,P0A7S3,,,false,,0.992,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
983,1099,2970,pLink2_2743,P0A7W1,,,false,P0C018,,,false,,0.992,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
982,1098,2969,pLink2_2741,P42632,,,false,P09373,,,false,,0.992,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
976,1091,2124,pLink2_2712,P0ACF0,,,false,P0AFF6,,,false,,0.991,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
971,1085,2931,pLink2_2698,P00452,,,false,P0A6Y8,,,false,,0.99,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
970,1084,2926,pLink2_2692,P0A7Z4,,,false,P42641,,,false,,0.99,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
969,1083,1298,pLink2_2691,P0AD33,,,false,P68066,,,false,,0.99,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
965,1078,1353,pLink2_2671,P18505,,,false,P76550,,,false,,0.99,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
962,1075,1490,pLink2_2657,Q16891,,,false,P63284,,,false,,0.989,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
960,1073,2185,pLink2_2642,Q9BW19,,,false,P0CE48;P0CE47,;,;,false,,0.989,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
954,1067,2872,pLink2_2627,P0ACF4,,,false,P42641,,,false,,0.988,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
