ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
166,180,276,OpenPepXL_274,P05719,,,false,P08957,,,false,,0.793,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
164,177,273,OpenPepXL_272,Q02246,,,false,P0A853,,,false,,0.792,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
163,176,272,OpenPepXL_36,P0AE08,,,false,P69811,,,false,,0.792,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
162,175,264,OpenPepXL_295,P0A8T7,,,false,P0A6D0,,,false,,0.792,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
161,174,269,OpenPepXL_258,P0A8T7,,,false,P30128,,,false,,0.792,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
160,173,251,OpenPepXL_67,P07001,,,false,P0A836,,,false,,0.791,false,true,false,false,1,1,1,Between,0.119,0.119,0.203,,0.097,0.092,0.073
159,172,265,OpenPepXL_328,P63389,,,false,decoy:sp|P0A8D0|NRDR_ECOLI,decoy:,decoy:,true,,0.791,true,false,true,false,1,1,1,Between,0.119,0.119,0.203,,0.097,0.092,0.073
158,171,263,OpenPepXL_57,P0A6Z1,,,false,decoy:sp|O43731|ERD23_HUMAN,decoy:,decoy:,true,,0.791,true,false,true,false,1,1,1,Between,0.119,0.119,0.205,,0.097,0.092,0.073
157,170,261,OpenPepXL_442,P0A9F3,,,false,P0A7R5,,,false,,0.79,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
156,169,259,OpenPepXL_82,P33136,,,false,Q7Z2X4,,,false,,0.79,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
155,168,258,OpenPepXL_293,P0A6Z3,,,false,P0CF58;P0CF57;P0CF56;P0CF55;P0CF54;P0CF53,;;;;;,;;;;;,false,,0.789,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
154,167,255,OpenPepXL_226,P0A7V3,,,false,P0AG59,,,false,,0.789,false,true,false,false,1,1,1,Between,0.119,0.119,0.208,,0.097,0.092,0.073
153,166,253,OpenPepXL_142,P09832,,,false,Q14155,,,false,,0.789,false,true,false,false,1,1,1,Between,0.119,0.119,0.206,,0.097,0.092,0.073
151,164,250,OpenPepXL_282,P0A705,,,false,P50539,,,false,,0.788,false,true,false,false,1,1,1,Between,0.119,0.119,0.197,,0.097,0.092,0.073
149,162,248,OpenPepXL_111,P60240,,,false,P0A7Z4,,,false,,0.788,false,true,false,false,1,1,1,Between,0.119,0.119,0.197,,0.097,0.092,0.073
148,161,243,OpenPepXL_169,Q96K19,,,false,P0A836,,,false,,0.787,false,true,false,false,1,1,1,Between,0.119,0.119,0.188,,0.097,0.092,0.073
147,160,242,OpenPepXL_189,P21179,,,false,decoy:sp|O60216|RAD21_HUMAN,decoy:,decoy:,true,,0.787,true,false,true,false,1,1,1,Between,0.119,0.119,0.188,,0.097,0.092,0.073
146,159,241,OpenPepXL_99,P00956,,,false,decoy:sp|P31663|PANC_ECOLI,decoy:,decoy:,true,,0.787,true,false,true,false,1,1,1,Between,0.119,0.119,0.186,,0.097,0.092,0.073
145,158,238,OpenPepXL_316,P0A8M3,,,false,decoy:sp|P37648|YHJJ_ECOLI,decoy:,decoy:,true,,0.786,true,false,true,false,1,1,1,Between,0.119,0.119,0.186,,0.097,0.092,0.073
143,156,184,OpenPepXL_427,Q9UHL3,,,false,P0A853,,,false,,0.785,false,true,false,false,1,1,1,Between,0.119,0.119,0.182,,0.097,0.092,0.073
142,155,233,OpenPepXL_281,P69908;P69910,;,;,false,P07288,,,false,,0.784,false,true,false,false,1,1,1,Between,0.119,0.119,0.182,,0.097,0.092,0.073
141,154,232,OpenPepXL_444,P02359,,,false,P67910,,,false,,0.784,false,true,false,false,1,1,1,Between,0.119,0.119,0.183,,0.097,0.092,0.073
140,153,231,OpenPepXL_323,P0A991,,,false,P0A8N3,,,false,,0.784,false,true,false,false,1,1,1,Between,0.119,0.119,0.183,,0.097,0.092,0.073
137,150,228,OpenPepXL_164,P0A8J8,,,false,P21513,,,false,,0.784,false,true,false,false,1,1,1,Between,0.119,0.119,0.183,,0.097,0.092,0.073
136,149,227,OpenPepXL_228,P0A6Y1,,,false,P0ADZ4,,,false,,0.783,false,true,false,false,1,1,1,Between,0.119,0.119,0.183,,0.097,0.092,0.073
135,148,226,OpenPepXL_395,P09831,,,false,P0ABH7,,,false,,0.783,false,true,false,false,1,1,1,Between,0.119,0.119,0.183,,0.097,0.092,0.073
134,147,225,OpenPepXL_454,P02358,,,false,P0ACF4,,,false,,0.783,false,true,false,false,1,1,1,Between,0.119,0.119,0.183,,0.097,0.092,0.073
132,145,223,OpenPepXL_360,Q3KQV9,,,false,P0A6Z3,,,false,,0.783,false,true,false,false,1,1,1,Between,0.119,0.119,0.174,,0.097,0.092,0.073
131,144,213,OpenPepXL_392,P0A7L0,,,false,P76463,,,false,,0.783,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
129,142,220,OpenPepXL_265,P0AG16,,,false,Q46897,,,false,,0.782,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
128,141,219,OpenPepXL_291,P04079,,,false,P51790,,,false,,0.782,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
127,140,218,OpenPepXL_321,P0A9P0,,,false,P0AFG8,,,false,,0.782,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
126,139,194,OpenPepXL_398,P0A6Y1,,,false,P45552;P16432;P0A7U7,;;,;;,false,,0.782,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
125,138,216,OpenPepXL_230,P06612,,,false,Q6ZSB9,,,false,,0.782,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
124,137,215,OpenPepXL_308,P68191,,,false,P0A7T3,,,false,,0.782,false,true,false,false,1,1,1,Between,0.119,0.119,0.168,,0.097,0.092,0.073
121,134,211,OpenPepXL_202,P0ACF0,,,false,P0A7S9,,,false,,0.781,false,true,false,false,1,1,1,Between,0.119,0.119,0.169,,0.097,0.092,0.073
120,133,210,OpenPepXL_112,P0A853,,,false,O95081,,,false,,0.781,false,true,false,false,1,1,1,Between,0.119,0.119,0.169,,0.097,0.092,0.073
119,132,209,OpenPepXL_443,Q9UN30,,,false,P0A7L3,,,false,,0.781,false,true,false,false,1,1,1,Between,0.119,0.119,0.154,,0.097,0.092,0.073
118,131,208,OpenPepXL_46,P0A9P0,,,false,Q8NGG8,,,false,,0.781,false,true,false,false,1,1,1,Between,0.119,0.119,0.154,,0.097,0.092,0.073
116,129,206,OpenPepXL_450,P62399,,,false,P29745,,,false,,0.78,false,true,false,false,1,1,1,Between,0.119,0.119,0.146,,0.097,0.092,0.073
113,125,201,OpenPepXL_98,P0A9Q5,,,false,decoy:sp|Q47689|MMUP_ECOLI,decoy:,decoy:,true,,0.779,true,false,true,false,1,1,1,Between,0.119,0.119,0.146,,0.097,0.092,0.073
112,123,198,OpenPepXL_37,P0A705,,,false,P06721,,,false,,0.779,false,true,false,false,1,1,1,Between,0.119,0.119,0.148,,0.097,0.092,0.073
111,121,183,OpenPepXL_135,P0AG55,,,false,Q46892,,,false,,0.779,false,true,false,false,1,1,1,Between,0.119,0.119,0.148,,0.097,0.092,0.073
110,120,132,OpenPepXL_62,P0AFG6,,,false,Q6P587,,,false,,0.778,false,true,false,false,1,1,1,Between,0.119,0.119,0.148,,0.097,0.092,0.073
109,119,191,OpenPepXL_288,P0A9P0,,,false,P0AFG3,,,false,,0.777,false,true,false,false,1,1,1,Between,0.119,0.119,0.152,,0.097,0.092,0.073
108,118,190,OpenPepXL_194,P0A7L0,,,false,Q8N5M9,,,false,,0.777,false,true,false,false,1,1,1,Between,0.119,0.119,0.152,,0.097,0.092,0.073
107,117,189,OpenPepXL_375,P0A6X7,,,false,P0A7U3,,,false,,0.777,false,true,false,false,1,1,1,Between,0.119,0.119,0.152,,0.097,0.092,0.073
105,115,187,OpenPepXL_264,P0A8M6,,,false,Q9UNS2,,,false,,0.777,false,true,false,false,1,1,1,Between,0.119,0.119,0.151,,0.097,0.092,0.073
104,114,186,OpenPepXL_185,P60422,,,false,P0A7K2,,,false,,0.777,false,true,false,false,1,1,1,Between,0.119,0.119,0.151,,0.097,0.092,0.073
103,113,185,OpenPepXL_97,P0A9K3,,,false,decoy:sp|P37645|YHJG_ECOLI,decoy:,decoy:,true,,0.777,true,false,true,false,1,1,1,Between,0.119,0.119,0.151,,0.097,0.092,0.073
100,110,179,OpenPepXL_268,P0A8N3,,,false,decoy:sp|Q9H106|SIRPD_HUMAN,decoy:,decoy:,true,,0.776,true,false,true,false,1,1,1,Between,0.119,0.119,0.153,,0.097,0.092,0.073
99,109,178,OpenPepXL_74,P24238,,,false,P0A7J7,,,false,,0.776,false,true,false,false,1,1,1,Between,0.119,0.119,0.154,,0.097,0.092,0.073
98,108,177,OpenPepXL_122,P0ACF0,,,false,P0A7J7,,,false,,0.776,false,true,false,false,1,1,1,Between,0.119,0.119,0.154,,0.097,0.092,0.073
97,107,175,OpenPepXL_172,P16703,,,false,P0A853,,,false,,0.775,false,true,false,false,1,1,1,Between,0.119,0.119,0.138,,0.097,0.092,0.073
96,106,25,OpenPepXL_10,P0AG67,,,false,P77414,,,false,,0.775,false,true,false,false,1,1,1,Between,0.119,0.119,0.138,,0.097,0.092,0.073
95,105,173,OpenPepXL_115,P0A7V0,,,false,P35638,,,false,,0.775,false,true,false,false,1,1,1,Between,0.119,0.119,0.138,,0.097,0.092,0.073
92,102,168,OpenPepXL_412,P0ADZ7,,,false,P77399,,,false,,0.774,false,true,false,false,1,1,1,Between,0.119,0.119,0.124,,0.097,0.092,0.073
90,100,166,OpenPepXL_141,P0AE08,,,false,Q96HH9,,,false,,0.773,false,true,false,false,1,1,1,Between,0.119,0.119,0.124,,0.097,0.092,0.073
89,99,164,OpenPepXL_312,P0AFG3,,,false,Q7L211,,,false,,0.772,false,true,false,false,1,1,1,Between,0.119,0.119,0.121,,0.097,0.092,0.073
87,97,158,OpenPepXL_347,P0A7V0,,,false,P0ACF4,,,false,,0.771,false,true,false,false,1,1,1,Between,0.119,0.119,0.121,,0.097,0.092,0.073
86,96,157,OpenPepXL_387,P0AGE9,,,false,Q8N6T3,,,false,,0.771,false,true,false,false,1,1,1,Between,0.119,0.119,0.121,,0.097,0.092,0.073
85,95,150,OpenPepXL_138,P77206;P52132,;,;,false,P0A7J7,,,false,,0.769,false,true,false,false,1,1,1,Between,0.119,0.119,0.113,,0.097,0.092,0.073
84,94,148,OpenPepXL_390,P0ACF0,,,false,P0A7S3,,,false,,0.769,false,true,false,false,1,1,1,Between,0.119,0.119,0.114,,0.097,0.092,0.073
83,93,147,OpenPepXL_201,P25519,,,false,P0ADY3,,,false,,0.769,false,true,false,false,1,1,1,Between,0.119,0.119,0.114,,0.097,0.092,0.073
82,92,145,OpenPepXL_31,P08048,,,false,P0ADZ4,,,false,,0.768,false,true,false,false,1,1,1,Between,0.119,0.119,0.115,,0.097,0.092,0.073
81,91,144,OpenPepXL_77,P0A9P0,,,false,P52061,,,false,,0.768,false,true,false,false,1,1,1,Between,0.119,0.119,0.115,,0.097,0.092,0.073
80,90,143,OpenPepXL_180,P0A8E5,,,false,P0A8T7,,,false,,0.768,false,true,false,false,1,1,1,Between,0.119,0.119,0.116,,0.097,0.092,0.073
78,88,138,OpenPepXL_137,P0A836,,,false,A1YPR0,,,false,,0.767,false,true,false,false,1,1,1,Between,0.119,0.119,0.11,,0.097,0.092,0.073
77,87,137,OpenPepXL_191,Q9UI46,,,false,P0A7S9,,,false,,0.766,false,true,false,false,1,1,1,Between,0.119,0.119,0.11,,0.097,0.092,0.073
76,86,136,OpenPepXL_140,P0A7V0,,,false,P76053,,,false,,0.766,false,true,false,false,1,1,1,Between,0.119,0.119,0.11,,0.097,0.092,0.073
75,85,135,OpenPepXL_181,P09373,,,false,Q8NHV4,,,false,,0.766,false,true,false,false,1,1,1,Between,0.119,0.119,0.109,,0.097,0.092,0.073
71,80,126,OpenPepXL_136,P0A7Z4,,,false,P33341,,,false,,0.765,false,true,false,false,1,1,1,Between,0.119,0.119,0.111,,0.097,0.092,0.073
70,78,123,OpenPepXL_359,P0A6Z3,,,false,Q8N8Q1,,,false,,0.763,false,true,false,false,1,1,1,Between,0.119,0.119,0.105,,0.097,0.092,0.073
69,77,122,OpenPepXL_23,P0A7N9,,,false,P0A7L0,,,false,,0.763,false,true,false,false,1,1,1,Between,0.119,0.119,0.104,,0.097,0.092,0.073
68,76,100,OpenPepXL_354,P06959,,,false,P0AFG8,,,false,,0.762,false,true,false,false,1,1,1,Between,0.119,0.119,0.104,,0.097,0.092,0.073
67,75,120,OpenPepXL_65,P0A7Z4,,,false,P0A7R5,,,false,,0.762,false,true,false,false,1,1,1,Between,0.119,0.119,0.104,,0.097,0.092,0.073
65,73,109,OpenPepXL_63,P0A6L4,,,false,Q9H511;P05976;P10916,;;,;;,false,,0.76,false,true,false,false,1,1,1,Between,0.119,0.119,0.09,,0.097,0.092,0.073
64,72,108,OpenPepXL_307,P0A6Z1,,,false,P0ACD4,,,false,,0.758,false,true,false,false,1,1,1,Between,0.119,0.119,0.085,,0.097,0.092,0.073
61,69,104,OpenPepXL_334,P09373,,,false,Q02218,,,false,,0.755,false,true,false,false,1,1,1,Between,0.119,0.119,0.066,,0.097,0.092,0.073
60,68,103,OpenPepXL_313,P0A9M8,,,false,P0A9Q1,,,false,,0.755,false,true,false,false,1,1,1,Between,0.119,0.119,0.067,,0.097,0.092,0.073
59,67,102,OpenPepXL_195,P0A7S3,,,false,P69222,,,false,,0.755,false,true,false,false,1,1,1,Between,0.119,0.119,0.066,,0.097,0.092,0.073
58,66,99,OpenPepXL_377,P04079,,,false,P0AER0,,,false,,0.754,false,true,false,false,1,1,1,Between,0.119,0.119,0.067,,0.097,0.092,0.073
57,64,97,OpenPepXL_197,P0A6Y1,,,false,P0A7V3,,,false,,0.753,false,true,false,false,1,1,1,Between,0.119,0.119,0.057,,0.097,0.092,0.073
56,63,95,OpenPepXL_132,P0A6F5,,,false,Q3C1V8,,,false,,0.753,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
55,62,93,OpenPepXL_407,P0A7Y8,,,false,P36999;Q8WXU2,;,;,false,,0.752,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
54,61,92,OpenPepXL_47,P0AG67,,,false,P0A7X3,,,false,,0.752,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
52,59,90,OpenPepXL_305,P0A6M8,,,false,P13029,,,false,,0.752,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
50,56,87,OpenPepXL_207,P0A9T0,,,false,P0C7L2,,,false,,0.751,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
49,55,52,OpenPepXL_405,Q02246,,,false,P0ABP8,,,false,,0.751,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
46,52,83,OpenPepXL_127,P04079,,,false,P62316;P0A940,;,;,false,,0.75,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
40,45,73,OpenPepXL_130,P0ACF4,,,false,P13518,,,false,,0.745,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
39,44,70,OpenPepXL_34,P09831,,,false,Q7Z4R8,,,false,,0.743,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
37,41,65,OpenPepXL_350,P0A7K6,,,false,P17443,,,false,,0.741,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
36,40,64,OpenPepXL_66,P45759,,,false,P02358,,,false,,0.741,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
35,39,63,OpenPepXL_425,P04079,,,false,Q9P1C3,,,false,,0.74,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
33,37,59,OpenPepXL_358,P0AG59,,,false,A6NEQ2,,,false,,0.738,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
32,36,58,OpenPepXL_376,P0A9G6,,,false,Q969F0,,,false,,0.738,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
31,35,55,OpenPepXL_413,P0A6Y1,,,false,P0A7W1,,,false,,0.736,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
30,34,54,OpenPepXL_220,P30870,,,false,P0ABP8,,,false,,0.735,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
29,33,53,OpenPepXL_18,P04792,,,false,P0A853,,,false,,0.733,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
28,32,51,OpenPepXL_79,P0A9A9,,,false,P35625,,,false,,0.732,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
27,31,50,OpenPepXL_411,P09162,,,false,P0A6V1,,,false,,0.732,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
26,30,49,OpenPepXL_416,P0AEU7,,,false,P0A7L0,,,false,,0.731,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
25,29,46,OpenPepXL_417,P00579,,,false,P43307,,,false,,0.731,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
24,27,44,OpenPepXL_235,P0A7R1,,,false,P0ABU9,,,false,,0.73,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
23,26,43,OpenPepXL_52,P08839,,,false,P21499;P0A707,;,;,false,,0.729,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
22,25,38,OpenPepXL_232,P69931,,,false,Q9UBL0,,,false,,0.725,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
21,24,37,OpenPepXL_9,P0AG67,,,false,Q69YU5,,,false,,0.724,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
20,23,35,OpenPepXL_418,P68679,,,false,P0AG67,,,false,,0.724,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
19,22,33,OpenPepXL_366,P0A7R1,,,false,P55145,,,false,,0.722,false,true,false,false,1,1,1,Between,0.119,0.119,0,,0.097,0.092,0.073
16,17,23,OpenPepXL_438,decoy:sp|P0AD30|YFCA_ECOLI,decoy:,decoy:,true,P11458;P0A6G7;Q32MQ0,;;,;;,false,,0.701,true,false,true,false,1,1,1,Between,0.119,0.121,0,,0.097,0.092,0.073
15,16,22,OpenPepXL_470,P02359,,,false,P68679;P0AEJ6,;,;,false,,0.688,false,true,false,false,1,1,1,Between,0.119,0.12,0,,0.097,0.092,0.073
14,15,20,OpenPepXL_370,P0AG67,,,false,A6NKC0,,,false,,0.675,false,true,false,false,1,1,1,Between,0.119,0.12,0,,0.097,0.092,0.073
13,13,17,OpenPepXL_85,P0A8T7,,,false,P37326,,,false,,0.638,false,true,false,false,1,1,1,Between,0.119,0.121,-0.2,,0.097,0.092,0.073
12,12,16,OpenPepXL_466,P0A7R1,,,false,Q9HB14,,,false,,0.602,false,true,false,false,1,1,1,Between,0.119,0.122,-0.25,,0.097,0.092,0.073
11,11,12,OpenPepXL_474,decoy:sp|P37024|HRPB_ECOLI,decoy:,decoy:,true,decoy:sp|A6NJI9|LRC72_HUMAN,decoy:,decoy:,true,,0.589,true,false,false,true,1,1,1,Between,0.119,0.122,-0.25,,0.097,0.092,0.073
10,10,10,OpenPepXL_472,decoy:sp|P42702|LIFR_HUMAN,decoy:,decoy:,true,decoy:sp|P0A8F8|UVRB_ECOLI,decoy:,decoy:,true,,0.564,true,false,false,true,1,1,1,Between,0.119,0.123,-0.333,,0.097,0.092,0.073
9,9,9,OpenPepXL_478,Q9HAY6,,,false,P0A6G5,,,false,,0.564,false,true,false,false,1,1,1,Between,0.119,0.123,-0.333,,0.097,0.092,0.073
8,8,8,OpenPepXL_468,decoy:sp|P26616|MAO1_ECOLI,decoy:,decoy:,true,decoy:sp|Q96S42|NODAL_HUMAN,decoy:,decoy:,true,,0.563,true,false,false,true,1,1,1,Between,0.119,0.123,-0.333,,0.097,0.092,0.073
7,7,7,OpenPepXL_86,P0A8T7,,,false,P42677,,,false,,0.557,false,true,false,false,1,1,1,Between,0.119,0.123,-0.333,,0.097,0.092,0.073
6,6,6,OpenPepXL_479,decoy:sp|P53816|PLAT3_HUMAN,decoy:,decoy:,true,decoy:sp|P0AG14|SOHB_ECOLI,decoy:,decoy:,true,,0.553,true,false,false,true,1,1,1,Between,0.119,0.123,0,,0.097,0.092,0.073
5,5,5,OpenPepXL_476,P75777,,,false,P0AG67,,,false,,0.538,false,true,false,false,1,1,1,Between,0.119,0.124,0,,0.097,0.092,0.073
4,4,4,OpenPepXL_471,decoy:sp|P0AAG8|MGLA_ECOLI,decoy:,decoy:,true,decoy:sp|Q9UM21|MGT4A_HUMAN,decoy:,decoy:,true,,0.527,true,false,false,true,1,1,1,Between,0.119,0.124,1,,0.097,0.092,0.073
3,3,3,OpenPepXL_473,decoy:sp|P41036|NANT_ECOLI,decoy:,decoy:,true,Q8IYD9,,,false,,0.525,true,false,true,false,1,1,1,Between,0.124,0.128,1,,0.1,0.095,0.076
2,2,2,OpenPepXL_475,Q14254,,,false,decoy:sp|Q6BEX0|YTFR_ECOLI,decoy:,decoy:,true,,0.518,true,false,true,false,1,1,1,Between,0.128,0.126,3,,0.104,0.099,0.078
1,1,1,OpenPepXL_477,Q96K76,,,false,decoy:sp|Q9NS67|GPR27_HUMAN,decoy:,decoy:,true,,0.498,true,false,true,false,1,1,1,Between,0.133,0.136,∞,,0.108,0.102,0.08
0,0,0,OpenPepXL_469,P0ABC7,,,false,decoy:sp|A8MTZ0|BBIP1_HUMAN,decoy:,decoy:,true,,0.495,true,false,true,false,1,1,1,Between,0.137,0.137,∞,,0.111,0.105,0.082
