ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
132,P69222,,,,DSSO,∞,false,true,false,false,XilnkX_20618;XilnkX_12636;XilnkX_12637;XilnkX_12642;XilnkX_12643;XilnkX_12644;XilnkX_12647;XilnkX_12426;XilnkX_12429;XilnkX_13935;XilnkX_13939;XilnkX_13400;XilnkX_13424;XilnkX_13090;XilnkX_12523;XilnkX_12406;XilnkX_12408;XilnkX_12409;XilnkX_12410;XilnkX_12411;XilnkX_12412;XilnkX_12413;XilnkX_12414;XilnkX_12415;XilnkX_12416;XilnkX_12418;XilnkX_12419;XilnkX_12421;XilnkX_12422;XilnkX_12424;XilnkX_12425;XilnkX_12427;XilnkX_12428;XilnkX_12430;XilnkX_12431;XilnkX_12433;XilnkX_12434;XilnkX_12395;XilnkX_11967;XilnkX_11933;XilnkX_11932;XilnkX_11930;XilnkX_11929;XilnkX_11927;XilnkX_11394;XilnkX_11393;XilnkX_10971;XilnkX_10040;XilnkX_9881;XilnkX_9880;XilnkX_9879;XilnkX_9878;XilnkX_9876;XilnkX_9875;XilnkX_9874;XilnkX_9873;XilnkX_9872;XilnkX_9870;XilnkX_9547;XilnkX_9546;XilnkX_13805;XilnkX_11818;XilnkX_4037;XilnkX_2617;XilnkX_8645;XilnkX_3492;XilnkX_1784;XilnkX_1234;XilnkX_1717;XilnkX_1197;XilnkX_12168;XilnkX_9402;XilnkX_17022;XilnkX_8984;XilnkX_7654;XilnkX_6372;XilnkX_5589;XilnkX_9936;XilnkX_8067;XilnkX_15691;XilnkX_15419;XilnkX_9871;XilnkX_9545;XilnkX_13256;XilnkX_12138;XilnkX_9135;XilnkX_13558;XilnkX_4429;XilnkX_8996;XilnkX_8995;XilnkX_6783;XilnkX_6768;XilnkX_5688;XilnkX_11667;XilnkX_13084;XilnkX_10277;XilnkX_9915;XilnkX_9859;XilnkX_7798;XilnkX_4768;XilnkX_9673;XilnkX_12846;XilnkX_12852;XilnkX_12853;XilnkX_12246;XilnkX_15732;XilnkX_16895;XilnkX_14085;XilnkX_12849;XilnkX_12850;XilnkX_12851;XilnkX_12854;XilnkX_12855;XilnkX_12856;XilnkX_10327;XilnkX_12245;XilnkX_12417,Between only,0.16758494031221305,NaN,0.0,114.19
927,Q8NCU8,,,,DSSO,∞,false,true,false,false,XilnkX_10856,Between only,0.16758494031221305,NaN,0.0,30.07
407,Q96C57,,,,DSSO,∞,false,true,false,false,XilnkX_19149;XilnkX_16467;XilnkX_9967;XilnkX_19248;XilnkX_7036,Between only,0.16758494031221305,NaN,0.0,51.0
2005,P77748,,,,DSSO,∞,false,true,false,false,XilnkX_15934,Between only,0.16758494031221305,NaN,0.0,16.94
973,Q8IWL1,,,,DSSO,∞,false,true,false,false,XilnkX_11070,Between only,0.16758494031221305,NaN,0.0,29.33
2560,Q8NHS9,,,,DSSO,∞,false,true,false,false,XilnkX_18479,Between only,0.16758494031221305,NaN,0.0,12.98
402,P00452,,,,DSSO,∞,false,true,false,false,XilnkX_6968;XilnkX_19382;XilnkX_19383;XilnkX_20381;XilnkX_16087;XilnkX_12952;XilnkX_14481;XilnkX_13103,Between only,0.16758494031221305,NaN,0.0,51.53
2947,P0A6I3,,,,DSSO,∞,false,true,false,false,XilnkX_20657;XilnkX_20658;XilnkX_21010,Between only,0.16758494031221305,NaN,0.0,8.53
3402,decoy:P19934,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21825,Between only,0.16758494031221305,NaN,0.0,22.83
1439,P19934,,,,DSSO,∞,false,true,false,false,XilnkX_14852;XilnkX_15439;XilnkX_14109;XilnkX_13366;XilnkX_16518;XilnkX_15723;XilnkX_16515;XilnkX_13440;XilnkX_20431;XilnkX_13437;XilnkX_21069;XilnkX_18148;XilnkX_13438;XilnkX_19660;XilnkX_14796;XilnkX_13803;XilnkX_19070,Between only,0.16758494031221305,NaN,0.0,22.07
