ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
50,P02358,,,,,∞,false,true,false,false,pLink2_999;pLink2_3348;pLink2_31;pLink2_64;pLink2_242;pLink2_307;pLink2_428;pLink2_568;pLink2_590;pLink2_631;pLink2_741;pLink2_992;pLink2_1159;pLink2_1221;pLink2_1260;pLink2_1285;pLink2_1335;pLink2_1395;pLink2_1434;pLink2_1450;pLink2_1487;pLink2_1488;pLink2_1516;pLink2_1552;pLink2_1659;pLink2_1676;pLink2_1678;pLink2_1746;pLink2_1806;pLink2_1825;pLink2_1851;pLink2_1867;pLink2_1895;pLink2_1915;pLink2_1972;pLink2_2027;pLink2_2053;pLink2_2054;pLink2_2078;pLink2_2079;pLink2_2092;pLink2_2107;pLink2_2174;pLink2_2175;pLink2_2215;pLink2_2220;pLink2_2243;pLink2_2319;pLink2_2334;pLink2_2338;pLink2_2344;pLink2_2388;pLink2_2412;pLink2_2428;pLink2_2522;pLink2_2536;pLink2_2557;pLink2_2589;pLink2_2633;pLink2_2676;pLink2_2681;pLink2_2707;pLink2_2716;pLink2_2775;pLink2_2789;pLink2_2829;pLink2_2841;pLink2_2855;pLink2_2864;pLink2_2893;pLink2_3126;pLink2_3152;pLink2_3180;pLink2_3214;pLink2_883;pLink2_1435;pLink2_1019;pLink2_148;pLink2_268;pLink2_178;pLink2_627;pLink2_959;pLink2_1319;pLink2_1964;pLink2_2960;pLink2_3336;pLink2_1593;pLink2_134;pLink2_2722;pLink2_3130;pLink2_205;pLink2_854;pLink2_489;pLink2_778;pLink2_1132;pLink2_2212;pLink2_2941;pLink2_3052;pLink2_911;pLink2_1024;pLink2_1084;pLink2_1495;pLink2_3008;pLink2_96;pLink2_549;pLink2_726;pLink2_948;pLink2_1098;pLink2_1622;pLink2_1686;pLink2_2171;pLink2_2611;pLink2_2978;pLink2_349,Between only,0.21497120921305182,NaN,0.0,0.9999999999650638
334,Q9NPC6,,,,,∞,false,true,false,false,pLink2_578,Between only,0.21497120921305182,NaN,0.0,0.6273266
389,Q07507,,,,,∞,false,true,false,false,pLink2_784,Between only,0.21497120921305182,NaN,0.0,0.6742570999999999
286,P21517,,,,,∞,false,true,false,false,pLink2_425,Between only,0.21497120921305182,NaN,0.0,0.5900338
295,Q9BZW4,,,,,∞,false,true,false,false,pLink2_453;pLink2_501;pLink2_596;pLink2_1263;pLink2_1728,Between only,0.21497120921305182,NaN,0.0,0.8896038
631,P00918,,,,,∞,false,true,false,false,pLink2_3419;pLink2_3409;pLink2_3357,Between only,0.21497120921305182,NaN,0.0,0.5645161000000001
560,P0ACG1,,,,,∞,false,true,false,false,pLink2_2244;pLink2_2877,Between only,0.21497120921305182,NaN,0.0,0.997229906
13,P31660,,,,,∞,false,true,false,false,pLink2_6,Between only,0.21497120921305182,NaN,0.0,0.4577331
318,P77414,,,,,∞,false,true,false,false,pLink2_531,Between only,0.21497120921305182,NaN,0.0,0.6144456
30,P0A7N4,,,,,∞,false,true,false,false,pLink2_17;pLink2_226;pLink2_509;pLink2_519;pLink2_617;pLink2_851;pLink2_1163;pLink2_1224;pLink2_1562;pLink2_1637;pLink2_1665;pLink2_1812;pLink2_1836;pLink2_2120;pLink2_2374;pLink2_2400;pLink2_2533;pLink2_2598;pLink2_409;pLink2_723;pLink2_749;pLink2_867;pLink2_872;pLink2_920;pLink2_2089;pLink2_2539;pLink2_2607;pLink2_2918;pLink2_466;pLink2_1294;pLink2_1539;pLink2_1554;pLink2_1805;pLink2_1882;pLink2_3103;pLink2_809;pLink2_1749;pLink2_1798;pLink2_2041;pLink2_2923;pLink2_1600;pLink2_2004,Between only,0.21497120921305182,NaN,0.0,0.9997551476
125,O14610,,,,,∞,false,true,false,false,pLink2_118,Between only,0.21497120921305182,NaN,0.0,0.49180219999999997
205,P0AB89,,,,,∞,false,true,false,false,pLink2_826;pLink2_245;pLink2_865,Between only,0.21497120921305182,NaN,0.0,0.6938822
341,Q47146,,,,,∞,false,true,false,false,pLink2_610,Between only,0.21497120921305182,NaN,0.0,0.6362149
647,decoy:Q96BR5,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3368,Between only,0.21497120921305182,NaN,0.0,0.7919286
160,Q99417,,,,,∞,false,true,false,false,pLink2_165,Between only,0.21497120921305182,NaN,0.0,0.5043176
313,Q96BU1,,,,,∞,false,true,false,false,pLink2_515,Between only,0.21497120921305182,NaN,0.0,0.6106076
87,P0AD59,,,,,∞,false,true,false,false,pLink2_65;pLink2_2441;pLink2_2495,Between only,0.21497120921305182,NaN,0.0,0.98443036
714,decoy:Q16558,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3423;pLink2_3422,Between only,0.21497120921305182,NaN,0.0,0.48312639999999996
467,P0AA39,,,,,∞,false,true,false,false,pLink2_1266;pLink2_1640;pLink2_1641;pLink2_2447;pLink2_2008,Between only,0.21497120921305182,NaN,0.0,0.98169165
546,Q6NYC1,,,,,∞,false,true,false,false,pLink2_2024,Between only,0.21497120921305182,NaN,0.0,0.93657729
312,P10588,,,,,∞,false,true,false,false,pLink2_515,Between only,0.21497120921305182,NaN,0.0,0.6106076
470,P0AEJ0,,,,,∞,false,true,false,false,pLink2_1309,Between only,0.21497120921305182,NaN,0.0,0.7982028999999999
67,P29013,,,,,∞,false,true,false,false,pLink2_46;pLink2_3025,Between only,0.21497120921305182,NaN,0.0,0.9992780843
45,P48448,,,,,∞,false,true,false,false,pLink2_27,Between only,0.21497120921305182,NaN,0.0,0.4646774
136,P0ABU2,,,,,∞,false,true,false,false,pLink2_132,Between only,0.21497120921305182,NaN,0.0,0.49595429999999996
83,P0A6Y8,,,,,∞,false,true,false,false,pLink2_1332;pLink2_327;pLink2_1898;pLink2_1760;pLink2_285;pLink2_577;pLink2_905;pLink2_1558;pLink2_1586;pLink2_1650;pLink2_128;pLink2_1983;pLink2_672;pLink2_2668;pLink2_62;pLink2_401;pLink2_818;pLink2_866;pLink2_1444;pLink2_1817;pLink2_1876;pLink2_2587;pLink2_63;pLink2_107;pLink2_1344;pLink2_957;pLink2_641;pLink2_2305;pLink2_434;pLink2_1904;pLink2_1999;pLink2_370;pLink2_1346;pLink2_648;pLink2_1809;pLink2_654;pLink2_1070;pLink2_918;pLink2_998;pLink2_1101;pLink2_1756;pLink2_2601;pLink2_2670;pLink2_3442;pLink2_2199;pLink2_1493;pLink2_2007;pLink2_2368;pLink2_1235,Between only,0.21497120921305182,NaN,0.0,0.992853781
68,P76235,,,,,∞,false,true,false,false,pLink2_46;pLink2_3025,Between only,0.21497120921305182,NaN,0.0,0.9992780843
186,P00864,,,,,∞,false,true,false,false,pLink2_201;pLink2_904;pLink2_1962;pLink2_980,Between only,0.21497120921305182,NaN,0.0,0.92831636
571,P37691,,,,,∞,false,true,false,false,pLink2_2565,Between only,0.21497120921305182,NaN,0.0,0.98833501
652,decoy:P0AEE1,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3372,Between only,0.21497120921305182,NaN,0.0,0.5585325999999999
204,P0A7G2,,,,,∞,false,true,false,false,pLink2_707;pLink2_1573;pLink2_1864;pLink2_2757;pLink2_400;pLink2_412;pLink2_244;pLink2_812;pLink2_2060;pLink2_2069;pLink2_2487;pLink2_625;pLink2_664;pLink2_958;pLink2_981;pLink2_1320;pLink2_1440;pLink2_1455;pLink2_1595;pLink2_1680;pLink2_1705;pLink2_1888;pLink2_2033;pLink2_2355;pLink2_2363;pLink2_2433;pLink2_2505;pLink2_2658;pLink2_2826;pLink2_2834;pLink2_2874;pLink2_2876;pLink2_2891;pLink2_2988;pLink2_3069;pLink2_3089;pLink2_3165,Between only,0.21497120921305182,NaN,0.0,0.99991906312
282,P13686,,,,,∞,false,true,false,false,pLink2_402,Between only,0.21497120921305182,NaN,0.0,0.5840693
654,decoy:Q5W0N0,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3373,Between only,0.21497120921305182,NaN,0.0,0.5508276
683,decoy:P52127,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3395,Between only,0.21497120921305182,NaN,0.0,0.5244097999999999
66,P0A7V0,,,,,∞,false,true,false,false,pLink2_109;pLink2_597;pLink2_657;pLink2_973;pLink2_2158;pLink2_551;pLink2_199;pLink2_3000;pLink2_3138;pLink2_3261;pLink2_280;pLink2_3321;pLink2_1726;pLink2_1799;pLink2_2624;pLink2_1927;pLink2_343;pLink2_156;pLink2_1256;pLink2_1151;pLink2_44;pLink2_679;pLink2_1987;pLink2_3074;pLink2_2779;pLink2_538;pLink2_1148;pLink2_1541;pLink2_1736;pLink2_1875;pLink2_1989;pLink2_2343;pLink2_2392;pLink2_2416;pLink2_2551;pLink2_2651;pLink2_2738;pLink2_2881;pLink2_2883;pLink2_2957;pLink2_3078;pLink2_1513;pLink2_3387;pLink2_733;pLink2_1536;pLink2_477;pLink2_897;pLink2_1530;pLink2_1307;pLink2_1528;pLink2_1549;pLink2_1661;pLink2_1772;pLink2_2082;pLink2_3043,Between only,0.21497120921305182,NaN,0.0,0.99999997733854
