ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
651,723;808,1840;2101,pLink2_1520;pLink2_1828,P0A7V8,,,false,P0A7L8,,,false,,1.242,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
618,688;840,1741;2200,pLink2_1404;pLink2_1940,P08839,,,false,P0A8M6,,,false,,1.237,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
487,545;1089,1395;3257,pLink2_1003;pLink2_3131,P60240,,,false,P0A8T7,,,false,,1.232,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1131,1226,1718,pLink2_1934;pLink2_1377,P0AG67,,,false,P0C018,,,false,,1.232,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1129,585,2644;1481,pLink2_2467;pLink2_1097,P0A7J7,,,false,P0A7J3,,,false,,1.23,false,true,false,false,2,2,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1127,1224,717,pLink2_1558;pLink2_1650,P0A6Y8,,,false,Q9Y271,,,false,,1.223,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1298,33,10,pLink2_944;pLink2_2784,P0A7E5,,,false,P0A7E5,,,false,,1.221,false,true,false,false,2,1,1,Self,0,0,0,,0,0,0
509,567;935,1440;833,pLink2_1054;pLink2_392;pLink2_1244,P09152,,,false,P11349,,,false,,1.216,false,true,false,false,3,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1297,32,22,pLink2_931;pLink2_2514,P25553,,,false,P25553,,,false,,1.212,false,true,false,false,2,1,1,Self,0,0,0,,0,0,0
1121,1218,1019,pLink2_1056;pLink2_2282,P0A9Q1,,,false,P0AG44,,,false,,1.211,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1296,31,34,pLink2_1891;pLink2_1245,P0A858,,,false,P0A858,,,false,,1.204,false,true,false,false,2,1,1,Self,0,0,0,,0,0,0
404,1038;459,2050;1188,pLink2_2910;pLink2_776,P0AFD6,,,false,P0AFD1,,,false,,1.203,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1117,1215,1387,pLink2_2154;pLink2_1081,P0AD33,,,false,P68066,,,false,,1.203,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
565,810;627,2106;1589,pLink2_1833;pLink2_1226,P60422,,,false,P0ABF1,,,false,,1.196,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
431,486;946,1246;2606,pLink2_839;pLink2_2418,P0A7T7,,,false,P0AG67,,,false,,1.195,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1295,30,7,pLink2_671;pLink2_3178,P0AFP6,,,false,P0AFP6,,,false,,1.192,false,true,false,false,2,1,1,Self,0,0,0,,0,0,0
306,356;1049,938;3093,pLink2_493;pLink2_2961,P0A7R1,,,false,P0AG59,,,false,,1.168,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1101,1199,1484,pLink2_1756;pLink2_1101,P0A6Y8,,,false,P0AC86,,,false,,1.162,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
273,994;322,2822;877,pLink2_2670;pLink2_434,P0A6Y8,,,false,P69908,,,false,,1.155,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1092,1193,1388,pLink2_1745;pLink2_995,P0A7T3,,,false,P68191,,,false,,1.147,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
204,253;1076,754;461,pLink2_318;pLink2_3066,P0A8V2,,,false,P0ACF0,,,false,,1.145,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1090,661,1730;1131,pLink2_1391;pLink2_1318,P0A7Z4,,,false,P24255,,,false,,1.144,false,true,false,false,2,2,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
1294,29,113,pLink2_1655;pLink2_1062,P0A9K3,,,false,P0A9K3,,,false,,1.141,false,true,false,false,2,1,1,Self,0,0,0,,0,0,0
1089,1191,1076,pLink2_645;pLink2_2030,P0AC41,,,false,P07014,,,false,,1.137,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.002,,-0.01,-0.01,-0.004
132,966;181,2690;624,pLink2_2523;pLink2_198,P0ABB0,,,false,P0A6F5,,,false,,1.114,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
71,1109;119,3328;521,pLink2_3205;pLink2_106,P39099,,,false,P0C0V0,,,false,,1.113,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1080,1180,593,pLink2_1128;pLink2_1411,P0ADQ7,,,false,P0AEH5,,,false,,1.113,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1079,1179,915,pLink2_469;pLink2_1990,P0A9F3,,,false,P0A7S3,,,false,,1.109,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1073,1172,831,pLink2_390;pLink2_1861,P36938,,,false,P23865,,,false,,1.082,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1068,1166,503,pLink2_2213;pLink2_97,P0AFG0,,,false,P0A8E5,,,false,,1.074,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
157,853;206,2248;666,pLink2_1994;pLink2_239,P60422,,,false,P0AGJ5,,,false,,1.073,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1067,1165,1075,pLink2_644;pLink2_1576,P02359,,,false,P0A705,,,false,,1.073,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
